perm_sms,perm_location,perm_camera,perm_microphone,perm_contacts,perm_storage,perm_admin,perm_boot,perm_system_alert,perm_install_packages,total_permissions,dangerous_perm_count,network_connections_count,background_exec_frequency,suspicious_api_calls_count,data_exfil_volume_kb,min_sdk_version,target_sdk_version,apk_entropy,hash_reputation_score,is_malicious
0,1,0,0,0,0,0,0,0,0,12,1,5,0.44518417046209346,0,6.637627204551544,28,32,6.121282385059998,83.43414727007954,0
0,1,1,0,0,0,0,0,0,0,9,3,1,2.6098072778352748,2,236.6225071616648,30,32,6.538241679346664,84.68099138683476,0
0,0,0,0,0,0,0,1,0,0,13,0,7,2.5002026305854614,2,23.75406138777974,23,32,5.336794319821465,86.48501768829829,0
0,0,0,0,0,0,0,0,0,0,4,0,2,0.9129808007193404,2,373.87142979108165,26,31,6.390499948877972,86.11044343587194,0
0,0,0,0,0,1,0,0,0,0,14,1,4,2.3561549175843286,2,127.65197619621902,30,34,6.162686124098742,98.97285025574844,0
1,1,0,0,1,1,1,1,0,0,35,6,41,9.942358751919656,20,17946.62373828701,19,30,7.3992868042658735,9.883528468506157,1
0,0,0,0,0,1,0,0,0,0,13,0,7,0.920013161671047,2,312.85103172184677,26,30,5.050107252333573,94.85588814991758,0
0,0,1,1,0,1,0,0,0,0,7,2,6,1.1993892283580108,1,131.2174660979002,26,31,6.6027141931035125,94.17061669292785,0
0,0,0,0,0,0,0,0,0,0,14,2,1,1.7556713580861474,2,428.99813687888457,28,33,6.264172371195183,99.58817822462368,0
1,0,1,0,1,0,0,0,0,1,18,14,35,7.993193527402824,16,3563.973414177306,19,30,6.930704643984895,25.22572954042802,1
0,1,0,0,0,1,0,0,0,0,2,2,0,0.19188990764481628,0,340.43077630040415,26,33,5.670587393103119,97.2789071468306,0
1,1,1,0,1,1,0,1,1,0,31,7,46,5.723865944042466,24,10898.353820726024,16,26,6.515329797097113,5.424826071343003,1
1,1,1,1,1,1,1,1,1,1,38,5,59,9.919815019795468,15,16275.634949971727,16,28,6.8303578964773095,32.660271063665334,1
0,0,0,0,0,0,0,0,0,0,4,2,1,2.2045539530575042,0,237.4163461170967,26,31,4.59641966652411,86.89078303135761,0
0,0,1,0,1,1,0,0,0,0,10,3,4,2.9036853031959766,2,430.0198538731466,21,34,5.610321726684087,94.02995728439797,0
1,0,0,0,0,1,0,0,0,0,4,3,5,1.4501224009019242,0,125.983197500422,26,33,4.498598692831842,85.14046814861749,0
0,0,0,0,0,0,1,0,0,0,13,3,6,2.1186232438147683,1,390.38271472937834,28,33,6.56178808683268,84.16903712609744,0
0,0,0,0,0,1,0,0,0,0,10,1,7,0.37390143570936585,0,343.0152892351312,28,31,5.171497612160322,96.932643674281,0
1,1,0,1,1,1,1,0,0,1,26,6,15,8.895430481237394,5,9405.416324184996,19,28,7.274404623533882,12.605520363387011,1
1,1,1,1,1,1,1,0,1,1,20,8,19,6.451413571263331,8,16438.075418539713,19,30,7.048803454020119,13.70113347994717,1
0,0,1,1,0,0,0,0,0,0,13,2,6,0.8823279541276338,1,26.502259742355367,26,34,7.0,81.13416364082343,0
1,0,1,0,1,1,1,1,0,1,25,12,54,5.915252316969704,4,16578.70183889855,19,26,7.186010926598775,7.144934803317136,1
1,1,1,1,0,1,1,1,1,1,20,14,26,8.386961943037923,14,24484.967778874496,16,29,6.792857677753533,23.21750644972944,1
0,0,0,0,0,1,0,0,0,0,2,3,5,1.9382123337589505,1,67.8712451906867,28,33,5.923967760037474,80.37252570763471,0
1,1,1,1,1,1,0,1,1,0,42,11,37,8.095191577014873,11,10189.651134089367,23,28,6.918895735018472,1.699032509380931,1
0,1,0,0,0,1,0,0,0,0,7,2,5,2.267855708834014,0,206.86218672055392,21,31,6.131584687873087,80.90873257706698,0
0,1,0,0,0,1,0,0,0,0,2,3,3,0.8886004037850205,0,461.89160417416696,26,30,5.327642447462038,93.54903392377524,0
0,0,0,0,0,0,0,0,0,1,7,3,2,2.6836708440709796,1,480.6378319211738,28,34,6.019538581276417,85.66273529244295,0
1,1,0,0,1,1,0,1,0,1,35,8,42,5.03184618294735,4,21295.022686898017,16,30,7.405488565377516,14.532439316023943,1
0,0,0,0,0,0,0,0,0,0,13,1,4,2.8325034587550046,0,230.57594000894224,26,32,5.229907435658068,91.35071633582884,0
0,0,0,0,0,0,0,0,0,0,14,3,7,2.457334394524381,0,278.05373413356483,23,32,5.682202170480053,92.09063890687118,0
0,0,0,0,0,1,0,0,0,0,11,0,0,1.5672080725354607,2,99.64915172694639,26,33,5.801438002574445,93.92570450402616,0
0,1,1,0,0,1,0,1,1,0,29,14,57,8.813553036633946,20,7640.441065362743,21,29,7.224831323446052,4.039215320607101,1
0,0,1,0,1,0,0,0,0,0,8,2,6,2.4339295348546326,2,171.4120493925175,21,33,5.589258919519221,94.01954723809118,0
0,1,0,0,0,0,0,0,0,0,4,2,3,2.37290364837048,0,348.2291138173924,21,34,4.816070030178632,85.10603112771942,0
0,1,1,0,0,0,0,0,0,0,4,0,7,1.3931982956153903,0,440.4339161932107,23,33,5.663061702063964,89.59730472860468,0
1,1,1,1,0,0,0,1,0,1,43,9,32,8.430455384923432,19,16642.62689724282,16,29,7.99,28.219324282222274,1
0,0,0,0,0,1,0,0,0,0,3,3,1,0.20588697798804423,0,113.36903058917234,30,34,6.45478346569748,90.39454759336938,0
1,1,0,1,1,1,1,1,0,1,38,16,59,9.60690794280698,18,8694.277082421137,21,28,7.780315549462129,2.749956649150005,1
0,0,1,0,0,0,0,0,0,0,11,3,3,0.921630349655709,2,88.45909653380376,28,32,6.612994250725769,96.48776514276675,0
0,0,0,0,1,1,0,0,0,0,13,2,2,1.2095685708169968,1,457.1427500870709,21,33,5.834810550837277,86.0737019408202,0
0,0,0,0,0,1,0,0,0,0,6,0,2,1.7339311679270981,1,260.9249731410317,23,30,5.2850590727625875,85.48041740565465,0
0,1,1,1,1,1,0,1,1,0,42,5,28,5.16380940781944,6,9519.478321144124,19,26,7.555639711990702,36.97948968706829,1
0,1,1,0,0,1,0,0,0,0,14,1,2,1.0769157835460121,2,406.5685384896354,28,33,6.636429420122671,98.42418233466992,0
1,1,1,0,1,1,0,1,1,1,43,13,52,8.824540838415427,21,17431.23142319387,19,28,7.19026198663707,11.390883529128244,1
1,1,1,1,1,1,0,1,0,1,19,16,36,8.517306145725088,18,3797.2631022303985,21,30,6.901767036602555,3.5336549831002273,1
0,1,0,0,0,1,0,0,0,0,14,2,6,0.6434509428404928,2,148.5678313955344,30,32,4.600010671867222,93.73046130542188,0
0,0,0,0,1,1,0,0,0,0,4,3,6,1.2502849373355533,1,75.84525566216908,28,32,6.255088359507347,81.53097825364358,0
1,1,1,1,1,1,1,1,1,0,27,5,13,6.895942314776473,4,11764.32344195417,19,26,7.870893673330345,33.51421795495992,1
1,1,1,1,1,1,1,0,1,1,39,15,36,9.555447029980469,22,10684.073459419633,16,28,6.942509537953818,37.30187572099251,1
1,1,1,0,1,1,1,1,0,0,23,10,57,7.400603027170073,6,5160.8475177613855,19,30,7.464653070982892,25.804605529294715,1
0,0,1,0,0,0,0,0,0,0,8,2,6,2.459656425716035,1,185.3910590077607,28,31,6.967260343371439,85.8530078543049,0
0,1,0,0,0,0,0,0,0,0,10,0,0,1.2249297864644713,1,61.30048262383533,28,33,5.369293033553181,84.13619595150918,0
1,0,0,1,0,1,0,0,0,0,7,2,3,1.6295559041195733,1,350.98790933832845,26,34,5.5601390209571075,92.16666356151994,0
0,0,0,0,0,1,0,0,0,0,11,0,7,0.21504452502098514,1,67.50852776779513,28,31,6.9610050616585015,88.34023937123523,0
1,1,0,1,0,1,1,0,1,0,15,16,41,9.696622682458058,12,8555.006231356674,19,28,7.565762605493736,3.9419215743744607,1
1,1,1,0,0,1,1,1,0,0,18,6,21,6.78462047816135,18,2940.485247730634,21,30,7.476491726285033,22.995534456220348,1
1,0,0,0,1,1,1,1,1,1,34,13,58,7.012554703922913,13,15521.746945972634,23,26,7.689157932328298,1.5761073716705853,1
0,0,0,0,0,1,0,1,0,0,6,1,5,1.1204381428435712,2,314.9233288173443,28,34,5.201598296485556,85.74495066064657,0
0,0,0,0,0,0,0,0,0,0,4,1,2,1.3536615672690737,0,114.62245944972041,26,33,5.268858091327964,82.82701434263855,0
1,1,0,0,0,1,0,1,0,0,11,1,1,1.9765206112199492,0,24.168717982004733,26,32,4.114742714823053,80.1342644835538,0
0,0,0,0,0,0,0,1,1,0,5,1,0,0.08835915785283399,2,105.939856927267,23,34,6.8279961839809635,85.0855435520642,0
1,0,0,0,0,1,0,0,0,0,10,1,2,2.6803535813918375,0,92.69853108600793,21,31,6.394207126959665,86.51750351273796,0
0,1,1,1,0,1,0,0,0,0,2,1,5,1.5829993336672432,1,202.69256552544516,21,34,5.6402274827067815,97.0301846715314,0
0,0,0,0,0,0,0,0,0,0,5,2,2,2.565550642013303,2,126.12275888373618,23,33,6.256098390808946,93.70645274201357,0
1,0,0,0,0,0,0,0,0,0,4,1,5,2.6445707425506946,0,403.6046279582136,30,31,5.773618209675917,88.72985347545465,0
0,1,0,0,1,1,0,1,0,0,33,15,13,6.883718473797221,6,20297.589852073415,19,28,6.5,4.772389232438248,1
1,1,1,0,0,1,1,1,0,1,36,6,16,8.562224810470115,15,9021.322956608152,23,30,7.519271197480293,18.598965803639437,1
0,0,0,1,0,0,0,0,0,0,9,1,5,1.3876511305068042,0,166.76282479604956,28,32,5.999452786933135,90.0350561559448,0
1,1,1,0,1,1,0,1,0,1,34,12,37,7.422503961217044,22,24857.94771366212,19,30,7.1166754919348545,33.98723863113815,1
0,1,1,0,0,1,0,0,0,0,3,1,0,2.7520044516319953,0,410.05418279764547,30,34,5.5666984152403245,99.37074053254345,0
0,1,1,1,1,1,0,1,1,0,30,16,21,5.838082294992381,18,7196.0336089382445,16,29,7.536474924277086,14.795488893469834,1
0,1,0,0,0,0,0,0,0,0,4,2,5,2.655011978499254,2,484.9282883439073,30,34,5.742078338107771,88.66785242961998,0
0,0,0,0,0,1,0,0,0,0,13,0,5,2.093248361762751,2,475.0165726418972,23,34,7.0,87.71445630033385,0
0,1,1,1,1,1,0,0,0,1,29,12,47,5.533799190716577,23,24596.52323895936,21,28,7.900451152605656,7.121533474444144,1
0,0,0,1,0,1,0,0,0,0,6,2,1,2.3296423611965498,0,240.67254318424577,21,32,6.284926031573277,94.20365962048822,0
0,1,1,0,1,1,0,1,0,0,44,11,22,6.397585681705573,9,18045.88514196346,23,26,7.118512894539597,4.81935450411521,1
0,1,0,0,0,1,0,0,0,0,4,1,7,2.1510130820229936,2,269.9203078678447,28,32,4.9142193641969,82.94781579050466,0
1,1,0,0,0,1,0,1,1,1,18,11,18,7.593849221052329,11,845.2941194255507,16,29,7.604558397584017,1.0199238688644385,1
0,0,1,1,1,0,0,1,0,1,22,16,45,8.287227037044879,24,13901.4121006338,19,30,7.082025125675536,16.745067207919035,1
0,1,0,0,0,1,0,0,0,0,9,2,6,0.2779798747350142,1,290.38007110788294,28,31,6.253432204609801,88.63132645813371,0
0,0,1,0,0,0,0,0,0,0,6,3,4,1.597935501884026,2,424.96031280034066,30,33,6.847200523807034,99.51645846721156,0
1,1,1,1,1,1,0,1,1,0,35,6,52,9.481960301039795,18,3815.1458691479456,16,28,7.372899860365858,25.75600506934102,1
1,1,1,1,1,1,1,1,0,0,31,10,18,8.879227605290886,11,6623.186523491094,19,26,7.870903874835276,31.440017056071316,1
1,0,1,1,0,1,1,0,0,0,40,13,51,8.856471894998922,8,20925.677339718208,19,30,6.948763009630293,32.423254215685176,1
0,1,0,1,1,1,0,0,1,1,19,6,46,6.248337232434086,20,23504.224938610732,19,28,7.665531513617779,26.865378518243816,1
1,1,1,0,0,1,1,1,0,1,44,16,37,5.115852820395751,14,5609.660514814991,16,29,7.714851937324404,19.098568931283403,1
0,1,0,0,0,1,0,0,0,0,4,2,6,1.954286315127089,2,471.4953814195916,28,33,5.592282692510275,83.78256790740681,0
0,0,0,0,0,1,0,0,0,0,3,1,4,2.6473891876437987,0,431.11683913528725,26,30,5.202206850546325,85.13353678263702,0
0,0,0,0,0,0,0,0,0,0,3,3,4,0.6799336560053287,0,465.66861187457465,28,32,5.497996029009881,83.36767986002215,0
1,1,1,1,1,1,1,1,1,1,32,11,32,5.20117963527302,22,4127.677505152396,19,30,6.955236292798427,11.137102676496404,1
0,0,0,1,0,0,0,0,0,0,4,3,6,0.740232691216765,0,26.681037644383014,23,32,6.6632176899301,89.27020995559259,0
0,0,1,1,0,1,0,1,0,1,27,12,29,8.698405692567153,22,17843.62171709436,16,29,7.147509087861934,17.552846396068972,1
0,0,0,0,0,1,0,1,0,0,11,1,4,0.26731211394422993,0,386.08719193115917,28,30,7.0,90.4585819125255,0
1,0,1,1,1,1,0,1,1,1,20,14,13,8.592643213560432,24,9380.411545221965,16,29,7.184458455669758,12.5077413235993,1
0,0,1,1,0,0,0,0,0,0,6,3,1,1.171727976512602,2,120.06080567084985,26,32,6.654930467482462,83.56618549247185,0
1,1,1,1,1,1,0,0,0,0,4,1,2,0.3199983618921224,2,280.9270084494829,30,33,6.91280167715865,91.86104777740668,0
0,0,0,0,0,0,0,0,0,0,5,0,1,2.496916265145736,2,340.71038311132867,28,30,5.198262270571177,89.07534289433227,0
1,0,1,1,1,1,0,1,1,0,23,16,27,8.8998741917876,15,23547.950702323564,21,30,7.595279756332106,31.52499891674415,1
1,1,1,1,1,1,1,1,0,0,24,17,19,6.705775507472404,16,10089.761819329318,19,28,7.01435440546063,29.01554787247385,1
0,0,0,0,0,0,0,0,0,0,14,2,4,0.13246676974776617,1,141.5817296411449,21,32,5.682750851859043,93.65771489536552,0
0,1,0,0,0,1,0,0,0,0,6,2,5,2.5388799189952813,2,276.23908439622204,21,34,5.995155837944596,81.27748575670951,0
0,1,0,0,0,1,0,0,0,0,3,3,7,1.5610006157956258,2,296.12318518466054,26,30,6.163029741560759,90.45761941094301,0
0,1,0,0,0,1,0,0,0,0,3,1,6,0.7880803657472338,0,149.10620537779224,26,31,4.8334679475200275,90.29344424296634,0
0,1,0,0,0,0,0,0,0,0,5,0,5,1.867810502088366,2,244.78489479039638,30,34,4.754446052064185,91.00969380443901,0
1,1,1,1,0,1,1,0,1,0,30,13,12,9.941333651697319,14,7051.240897648191,21,29,7.659029353317505,27.98139720708018,1
0,0,1,0,0,0,0,0,0,0,13,0,3,2.9600302489899804,2,345.89521881299964,28,32,5.617642781993018,88.78221250558944,0
0,0,0,0,0,0,0,0,0,0,13,3,6,1.3521001841264542,1,327.0332057258262,23,32,5.644727381663836,92.81513490426535,0
0,0,1,0,0,0,0,0,0,0,11,1,3,0.5755020118764397,2,73.89686387647279,28,31,5.098994492819789,98.34610502338344,0
0,1,1,0,1,1,0,1,0,0,33,13,11,7.29118038619603,12,7493.034488092618,16,28,7.289502929888542,8.442240077127892,1
0,1,0,0,0,1,1,1,1,1,44,16,25,8.09876394159839,20,17551.95105794546,16,30,6.5,39.68731269279515,1
0,0,1,0,0,1,0,0,0,0,7,1,7,2.0404759231213165,1,91.34942545559898,23,30,5.7018862922514035,94.91184253949372,0
0,1,0,0,0,0,0,0,0,0,7,3,6,0.7855771825097275,0,478.37444429125895,26,31,5.269968204295997,97.05134486659868,0
1,0,0,1,1,1,0,1,0,1,16,15,10,6.9728834447562,19,24723.83908804416,16,30,6.79070675876922,17.672681982938773,1
1,1,1,1,1,0,1,1,1,1,12,11,39,7.4335435351952395,6,9774.19915283517,16,28,7.769081659133463,17.981094029765213,1
0,0,1,1,0,0,0,0,0,0,9,3,2,2.3876812457777237,1,421.0326492644356,30,31,6.033223582094354,99.87570461875457,0
1,1,1,1,0,1,0,1,0,0,44,7,19,7.390953680521982,18,18514.029838546478,21,30,7.097472912982447,29.1285414011141,1
1,0,0,0,1,0,0,1,0,0,13,15,33,9.882803355293532,4,16435.96006824109,19,29,7.063978470104539,38.213032263833504,1
0,0,0,0,0,0,0,0,0,0,6,2,0,2.510225479921635,2,173.64892880928062,26,31,6.724547884791695,98.38986173332827,0
0,0,0,0,0,0,0,0,0,0,3,0,5,0.15791620356910607,0,269.73656863229184,23,30,5.729785760499701,94.1334849940572,0
0,0,1,0,0,1,0,0,0,0,9,0,2,0.6671275751124799,2,460.3241398606005,26,32,5.351751157313873,96.34306925473601,0
0,1,0,0,0,0,0,0,0,0,14,0,2,0.6066819662181716,1,478.9084560420734,30,34,5.800353606040568,88.91295128480408,0
0,1,0,0,0,0,0,0,0,0,10,2,4,0.5853732259473672,2,497.0539796728381,28,34,5.696562705314745,97.41837194540543,0
1,1,1,1,1,0,0,1,0,1,44,11,52,9.481669097537438,24,17922.53303353713,19,29,7.892298631121179,1.2942395840107102,1
0,1,1,0,1,0,1,1,1,0,13,5,15,6.795696244104661,13,5507.2717015871485,16,28,7.42926023289657,20.863408247433263,1
1,1,1,0,1,1,0,1,0,1,35,10,48,8.201690097225178,6,11006.303007640967,16,30,7.566602036125393,2.9303265666604394,1
0,1,1,1,1,1,0,1,0,1,32,15,39,6.970807112501019,7,20552.051423010398,21,30,7.138276382928482,34.05003141121423,1
1,1,1,0,1,1,0,1,1,1,15,7,21,6.210494395269021,20,10896.91931499611,23,30,6.8546858439411285,29.810520586581333,1
1,0,0,0,1,1,0,1,1,0,34,5,29,6.976435805139445,10,9873.612220630583,19,28,7.048250480200014,39.98506921960246,1
1,1,1,0,1,1,0,1,1,1,24,8,38,9.606228915405673,4,12670.36038173601,16,29,7.99,32.50546210786676,1
1,1,1,0,1,1,0,1,0,0,33,15,10,7.02896740167222,16,16928.24845255741,19,29,7.99,21.371002278675654,1
0,1,0,0,0,1,0,0,0,0,4,0,6,0.9961474988639196,2,271.04699385385726,23,31,6.651280061106381,86.59343658442688,0
1,1,1,0,1,1,1,1,1,1,36,16,43,6.63460402462964,11,8495.849144639322,16,29,6.893091656694758,7.72377079055798,1
0,0,0,0,0,0,0,0,0,0,8,0,7,2.7120647725998683,2,91.5586657570099,26,33,5.637625123038424,93.61510131158641,0
1,1,1,1,0,1,1,0,1,1,23,8,15,7.077215457182798,9,10245.999815048428,16,30,7.9245381563222095,27.800176940432753,1
0,1,0,0,0,1,0,1,0,0,8,3,7,1.506986344606251,2,131.45569506696083,26,31,6.1155313248149685,81.08604191633493,0
0,0,0,1,0,0,0,1,0,0,2,2,7,2.666406616589956,2,51.79473982512282,28,32,5.444110080911532,91.14177314306764,0
0,0,0,0,0,0,0,0,0,0,6,2,2,0.49610105197338206,1,68.55535825435426,23,33,5.815159556176702,92.75473911186205,0
0,1,0,0,0,0,0,0,0,0,13,0,7,0.623660246735064,0,258.55431923400204,30,32,5.96281164075392,96.49361816134729,0
1,1,1,1,0,1,0,1,1,1,34,8,56,7.570775625135022,20,23732.1256058761,16,28,7.080359828690927,33.36850772711449,1
1,1,0,0,1,1,1,1,1,1,31,13,14,5.993747093421572,19,20990.48204601226,16,28,7.726933114250368,3.032619213968797,1
1,1,1,0,1,1,0,1,0,1,43,13,37,5.19315793971231,12,14285.491686226118,23,30,7.424959917664529,37.64234131477865,1
0,1,1,1,1,1,0,1,0,0,18,15,22,5.678015248264206,23,993.3022330142269,16,26,7.462099152120591,27.87873027100804,1
0,1,0,1,0,1,0,0,0,0,6,2,0,1.877125875556655,0,322.27359750680534,26,33,6.655461487744715,91.72506087842123,0
0,1,1,0,1,1,0,0,1,1,36,15,11,7.1742066436474214,20,19096.73517638058,16,30,6.935807926874379,23.5632985275767,1
1,1,1,0,0,0,0,0,0,1,13,5,46,6.428827897406411,19,10133.503697909118,21,28,7.742954951637591,38.77043382894098,1
1,1,1,1,1,0,0,1,1,0,43,16,41,8.8865384282262,15,12868.80010714744,19,26,6.676727649141284,30.36360040615439,1
1,0,1,1,1,1,0,1,0,1,32,12,13,8.437774005484279,6,16417.91846095322,21,30,6.961426460517364,30.79691771273729,1
0,1,0,0,0,0,0,0,0,0,4,1,1,1.3673353290852077,0,35.39326017368137,23,31,5.431169836361558,95.11652224484898,0
0,1,0,1,1,1,1,1,0,0,41,16,17,5.902202271841144,11,8238.001389836543,19,29,7.295351528187949,0.8781446617540922,1
0,1,1,0,0,1,0,0,0,0,2,2,6,2.5548452083789854,2,383.60742760043183,26,31,5.082847694756128,91.56003317445249,0
0,1,0,1,1,1,0,1,1,1,14,6,51,7.718347500962421,14,3754.8103184240144,19,30,7.325566207089197,0.5713300626578999,1
0,1,0,1,0,0,0,0,0,0,3,2,7,1.5340722319713838,1,299.84870066810004,23,32,7.0,91.05708776387891,0
0,0,1,0,1,1,0,0,0,0,7,2,5,1.8669931541909626,0,36.46336865777553,26,33,6.8819434221952775,80.14101519634619,0
1,1,1,1,1,1,0,0,0,1,20,11,42,8.607946205177564,10,19034.621925683576,23,26,6.8124316085583025,37.39470221174331,1
1,1,1,1,1,1,0,1,0,0,38,16,56,9.380814828071983,21,17689.91368139988,16,29,7.806433500604101,7.292051221965248,1
0,1,1,1,1,1,1,1,1,0,16,11,23,7.495934600948581,4,9147.883133228233,19,29,7.99,22.868400276864502,1
1,1,0,1,1,0,0,1,0,0,31,13,28,6.255870634841502,16,21322.379002787948,16,29,7.612891420241144,36.3313230126369,1
1,0,0,1,0,1,1,1,0,1,18,11,32,7.796527106372974,13,19006.596999819692,23,30,7.99,25.071579043248214,1
0,1,1,0,0,0,0,0,0,0,3,2,3,1.27078373688322,0,137.34289959185895,23,34,5.595987922970521,94.33259897266886,0
0,1,0,0,0,1,0,0,0,0,8,0,0,1.097691923935752,1,442.63110773016786,26,33,5.622989949664354,95.07958925443155,0
0,1,0,0,1,1,0,0,0,0,13,3,2,1.6058921014012824,0,149.3292262596318,28,31,5.699078661526904,95.18089785841083,0
0,1,0,0,0,0,0,0,0,0,10,3,1,0.26782889644063745,1,146.09172262589362,26,32,5.607871990412423,81.437602716174,0
1,0,0,0,0,1,0,0,0,0,5,3,7,0.21765654831766346,1,400.821194898893,28,33,5.984599828622447,86.78117812865811,0
0,1,0,0,0,0,0,1,0,0,13,1,2,0.13755289468009946,2,440.95868122706503,23,31,5.3564971530332555,80.67159911669073,0
1,0,1,1,1,1,0,1,1,1,41,13,14,8.202345239692095,7,19490.72872917327,19,30,7.2188818765315395,23.167923445970825,1
0,1,1,1,1,1,1,1,1,0,44,14,59,7.593118554343308,24,7428.134059974838,23,28,7.295417411061686,37.58931843798115,1
0,0,0,0,0,0,0,0,0,0,2,1,1,1.2534786415060166,2,356.7171132508067,28,31,6.656417288645493,82.22673830426398,0
0,1,1,1,1,1,0,1,0,0,31,12,37,5.016301510192718,24,4627.592390469986,19,29,7.637437524298964,29.36676927817633,1
1,1,1,1,1,0,0,1,1,0,38,5,42,8.757654148160618,19,9018.055921032605,19,28,7.471402527657831,5.06057898848391,1
0,0,0,1,0,0,0,0,0,0,14,3,6,1.701151280681532,2,424.0661385352243,26,34,6.208697962617755,82.50432212710848,0
1,0,1,0,1,1,0,1,0,0,13,13,27,9.254357819817256,9,9041.88380852242,16,28,7.241494764734092,17.763450188362167,1
0,0,0,0,0,0,0,0,0,0,7,3,0,0.8586241756246016,0,160.90681199965644,30,32,6.621225575875571,83.22236112064158,0
0,1,0,1,1,1,1,0,1,0,27,6,16,9.909370114167995,15,23487.82315892635,16,26,6.855988521893417,23.147252569212476,1
0,0,0,0,0,0,0,0,0,0,2,2,2,1.464492646345488,2,112.96975765416626,23,34,6.307037291823362,83.51625420457525,0
0,1,1,1,1,1,0,0,0,0,4,2,6,1.6594770989670884,2,467.9494271318461,21,34,5.510833371059719,86.34798611748707,0
1,1,1,0,1,1,1,1,1,1,31,7,45,5.771356996756411,23,9084.360129722965,21,28,7.717564360913719,21.657619934909413,1
0,1,1,0,1,1,0,1,1,0,36,13,21,9.27753774160475,5,24273.578420194306,19,29,7.504643652134701,9.818031046414827,1
0,0,1,1,0,0,0,0,0,0,6,0,6,2.2696676108182694,0,157.13430299955164,28,31,5.737759225122328,91.760556795407,0
0,1,1,1,1,1,1,1,1,1,17,17,36,5.800615247514744,20,13371.36396092944,16,29,7.132712624061776,11.038645466582025,1
0,1,1,1,1,1,1,1,1,0,29,13,49,9.590053192302225,17,18365.01936343969,21,28,7.858390521579382,18.194079914816257,1
0,0,1,1,0,1,0,0,0,0,12,3,0,0.6182657148354425,1,111.2128157323657,23,34,6.749575833025374,98.13914443364662,0
1,1,0,1,0,1,1,0,1,1,39,12,20,7.562617048030363,6,20703.011378129024,21,29,7.149725342685414,19.594125150894882,1
0,0,0,1,0,1,0,0,0,0,3,2,0,1.3903213218203287,0,171.18778370135576,28,30,5.745451594211043,87.83597449638324,0
1,1,1,1,1,1,1,1,0,1,28,11,30,7.3724101485569955,24,1795.6516416807774,16,29,7.6130788124700866,17.838019140374538,1
1,0,1,1,0,1,1,1,1,0,42,14,48,7.278179082481891,8,4375.970880762495,19,30,7.068015278144356,17.436828821067877,1
0,0,0,0,0,1,0,0,0,0,13,3,6,1.51508040039025,1,61.83119145991194,30,32,5.912239569058577,85.21540335996661,0
0,1,1,1,1,1,1,1,0,1,43,14,46,7.17349091228241,14,11283.148708190502,21,26,7.674631266181968,29.953051803799152,1
0,0,0,0,0,1,0,0,0,0,13,1,5,0.5064059558898119,0,489.94400616816665,26,33,6.841546684210076,84.60484741735047,0
1,1,0,1,1,0,0,1,1,1,28,5,45,5.180378176873247,18,17259.398363785516,23,28,7.279560172848211,16.912206915759317,1
0,1,1,1,0,0,0,0,0,0,9,1,2,0.8064668272247874,0,430.4300417032651,23,32,6.83693260689885,83.54990548943938,0
0,0,1,0,0,1,0,0,0,0,12,3,5,0.7843131364862816,0,49.93583610505876,23,32,5.399438345432841,96.06968854919211,0
1,1,1,0,1,1,0,1,1,1,43,14,56,7.584348802578082,10,17921.088817377713,21,26,7.05907086001207,14.617842551670188,1
0,1,0,0,0,1,0,0,0,0,10,0,6,0.45723119534981826,0,24.459613965851823,23,31,4.762512188905566,83.52721268778195,0
0,1,1,0,1,1,0,1,1,1,37,16,41,6.257165772752949,18,21893.227722221312,21,30,7.99,39.245828603249876,1
0,0,1,0,0,0,0,0,0,0,9,0,4,1.795137547197356,0,332.5315604259111,21,34,6.174353244232897,89.1895714298881,0
1,0,0,0,0,1,0,0,0,0,6,3,6,0.6304662638515783,1,22.554114395438297,26,34,6.69674129341768,89.65776558370648,0
0,0,0,0,0,1,0,0,0,0,4,3,4,2.1826657062626644,2,496.6983451358733,28,33,6.121814065381283,83.03517801535573,0
1,1,0,1,1,1,0,1,0,1,34,6,32,7.5135277464033265,12,16928.88514445773,23,30,7.755789565902966,17.457788913930457,1
0,1,1,1,1,0,0,0,0,0,10,0,1,1.035475237561267,0,144.06843866074232,23,31,4.54960330613714,94.33312468307673,0
0,0,0,0,1,1,0,0,0,0,11,1,0,2.0156264476734314,1,360.6648274103113,28,33,4.863068463323403,83.17326511182715,0
0,1,0,0,0,1,0,0,0,0,5,2,5,1.2201911944377484,2,439.8315768580815,26,32,6.094383943146916,98.35634184265227,0
